reward maximum_reward best_actions total_actions
2654.9000000000001 2860 2065 2860
2674.5900000000001 2880 2082 2880
2694.4499999999998 2900 2101 2900
2714.25 2920 2119 2920
2733.9699999999998 2940 2137 2940
2753.7199999999998 2960 2155 2960
2773.21 2980 2172 2980
2792.8000000000002 3000 2189 3000
2812.3099999999999 3020 2207 3020
2831.9299999999998 3040 2225 3040
2851.4699999999998 3060 2242 3060
2871.0599999999999 3080 2260 3080
2890.7600000000002 3100 2278 3100
2910.5500000000002 3120 2296 3120
2930.5100000000002 3140 2316 3140
2950.1900000000001 3160 2333 3160
2970.0100000000002 3180 2352 3180
2989.9299999999998 3200 2371 3200
3009.6900000000001 3220 2389 3220
3029.52 3240 2408 3240
3049.1999999999998 3260 2426 3260
3068.4200000000001 3280 2444 3280
3086.5100000000002 3300 2460 3300
3105.3600000000001 3320 2477 3320
3123.8699999999999 3340 2493 3340
3142.25 3360 2509 3360
3161.4299999999998 3380 2526 3380
3181.1799999999998 3400 2545 3400
3200.96 3420 2562 3420
3220.1599999999999 3440 2579 3440
3239.8299999999999 3460 2597 3460
3259.6399999999999 3480 2615 3480
3279.4299999999998 3500 2634 3500
3299.1599999999999 3520 2651 3520
3318.8899999999999 3540 2669 3540
3338.73 3560 2687 3560
3358.4099999999999 3580 2705 3580
3378.0900000000001 3600 2723 3600
3397.6999999999998 3620 2741 3620
3417.27 3640 2758 3640
3436.8099999999999 3660 2775 3660
3455.98 3680 2791 3680
3475.3899999999999 3700 2808 3700
3494.9099999999999 3720 2826 3720
3513.9400000000001 3740 2842 3740
3533.3800000000001 3760 2861 3760
3552.9000000000001 3780 2879 3780
3572.6399999999999 3800 2896 3800
3592.1700000000001 3820 2913 3820
3611.9200000000001 3840 2931 3840
3631.79 3860 2950 3860
3651.7399999999998 3880 2970 3880
3671.6100000000001 3900 2988 3900
3691.3600000000001 3920 3006 3920
3711.0900000000001 3940 3023 3940
3730.8299999999999 3960 3041 3960
3750.4200000000001 3980 3058 3980
3770.27 4000 3077 4000
3790.1399999999999 4020 3096 4020
