reward maximum_reward best_actions total_actions
1233.3409999999999 1860 150 1860
1246.8710000000001 1880 152 1880
1260.3599999999999 1900 153 1900
1274.135 1920 155 1920
1288.2059999999999 1940 157 1940
1302.1590000000001 1960 158 1960
1316.0340000000001 1980 160 1980
1330.171 2000 162 2000
1344.0709999999999 2020 163 2020
1358.114 2040 165 2040
1372.393 2060 167 2060
1386.5999999999999 2080 169 2080
1400.827 2100 171 2100
1415.3920000000001 2120 172 2120
1429.9680000000001 2140 174 2140
1444.4780000000001 2160 176 2160
1459.0139999999999 2180 178 2180
1473.607 2200 180 2200
1488.2449999999999 2220 182 2220
1502.577 2240 184 2240
1517.0219999999999 2260 186 2260
1531.674 2280 188 2280
1546.2090000000001 2300 190 2300
1560.79 2320 192 2320
1575.2619999999999 2340 194 2340
1589.674 2360 196 2360
1604.0840000000001 2380 197 2380
1618.578 2400 199 2400
1633.05 2420 201 2420
1647.6289999999999 2440 203 2440
1662.1179999999999 2460 205 2460
1676.6130000000001 2480 207 2480
1691.02 2500 209 2500
1705.354 2520 210 2520
1719.6030000000001 2540 212 2540
1733.9580000000001 2560 214 2560
1748.3510000000001 2580 216 2580
1762.854 2600 218 2600
1777.172 2620 220 2620
1791.5930000000001 2640 222 2640
1805.9559999999999 2660 223 2660
1820.366 2680 225 2680
1834.9190000000001 2700 227 2700
1849.375 2720 229 2720
1863.6179999999999 2740 231 2740
1878.27 2760 233 2760
1892.8779999999999 2780 235 2780
1907.386 2800 237 2800
1921.848 2820 239 2820
1936.357 2840 241 2840
1950.893 2860 243 2860
1965.3720000000001 2880 245 2880
1979.962 2900 247 2900
1994.4390000000001 2920 249 2920
2008.9870000000001 2940 251 2940
2023.597 2960 253 2960
2038.1400000000001 2980 255 2980
2052.8899999999999 3000 257 3000
2067.5010000000002 3020 259 3020
2082.172 3040 261 3040
2096.8870000000002 3060 263 3060
2111.6300000000001 3080 265 3080
2126.3270000000002 3100 267 3100
2141.018 3120 269 3120
2155.788 3140 270 3140
2170.5030000000002 3160 272 3160
2185.3499999999999 3180 274 3180
2199.991 3200 276 3200
2214.7939999999999 3220 278 3220
2229.7199999999998 3240 280 3240
2244.5369999999998 3260 282 3260
2259.4189999999999 3280 284 3280
2274.172 3300 286 3300
2289.1869999999999 3320 288 3320
2304.0929999999998 3340 290 3340
2319.0639999999999 3360 292 3360
2333.9360000000001 3380 294 3380
2348.779 3400 296 3400
2363.498 3420 298 3420
2378.319 3440 300 3440
2393.194 3460 302 3460
2408.2440000000001 3480 304 3480
2423.1529999999998 3500 306 3500
2438.011 3520 308 3520
2452.7649999999999 3540 310 3540
2467.5949999999998 3560 313 3560
2482.5819999999999 3580 315 3580
2497.5279999999998 3600 317 3600
2512.5050000000001 3620 319 3620
2527.4189999999999 3640 321 3640
2542.1799999999998 3660 323 3660
2557.1039999999998 3680 325 3680
2572.1280000000002 3700 327 3700
2586.9920000000002 3720 329 3720
2601.9659999999999 3740 331 3740
2616.9259999999999 3760 333 3760
2631.9189999999999 3780 335 3780
2646.748 3800 337 3800
2661.625 3820 340 3820
2676.5729999999999 3840 342 3840
2691.473 3860 344 3860
2706.4200000000001 3880 346 3880
2721.393 3900 348 3900
2736.413 3920 350 3920
2751.4029999999998 3940 352 3940
2766.3130000000001 3960 354 3960
2781.2730000000001 3980 356 3980
2796.328 4000 358 4000
2811.3049999999998 4020 360 4020
2826.348 4040 362 4040
2841.4059999999999 4060 365 4060
2856.4789999999998 4080 367 4080
2871.3719999999998 4100 369 4100
2886.364 4120 371 4120
2901.4180000000001 4140 373 4140
2916.4299999999998 4160 375 4160
2931.4969999999998 4180 377 4180
2946.5740000000001 4200 379 4200
2961.75 4220 382 4220
2976.9569999999999 4240 384 4240
2992.0369999999998 4260 386 4260
3007.1849999999999 4280 388 4280
3022.3960000000002 4300 390 4300
3037.6060000000002 4320 393 4320
3052.8000000000002 4340 395 4340
3068.105 4360 397 4360
3083.2750000000001 4380 399 4380
3098.576 4400 401 4400
3113.7860000000001 4420 404 4420
3129.0569999999998 4440 406 4440
3144.2779999999998 4460 408 4460
3159.4949999999999 4480 410 4480
3174.6979999999999 4500 412 4500
3189.9000000000001 4520 414 4520
3205.2489999999998 4540 417 4540
3220.5329999999999 4560 419 4560
3235.79 4580 421 4580
3251.0349999999999 4600 423 4600
3266.404 4620 425 4620
3281.6819999999998 4640 428 4640
3296.8780000000002 4660 430 4660
3312.069 4680 432 4680
3327.2550000000001 4700 434 4700
3342.6689999999999 4720 436 4720
3357.9400000000001 4740 439 4740
3373.2449999999999 4760 441 4760
3388.5210000000002 4780 443 4780
3403.7849999999999 4800 445 4800
3419.136 4820 448 4820
3434.4229999999998 4840 450 4840
3449.6550000000002 4860 452 4860
3464.96 4880 454 4880
3480.2150000000001 4900 457 4900
3495.4810000000002 4920 459 4920
3510.8119999999999 4940 461 4940
3526.1100000000001 4960 464 4960
3541.4679999999998 4980 466 4980
3556.7260000000001 5000 468 5000
3572.0219999999999 5020 471 5020
3587.2240000000002 5040 473 5040
3602.643 5060 475 5060
3617.9389999999999 5080 478 5080
3633.299 5100 480 5100
3648.5810000000001 5120 482 5120
3663.9409999999998 5140 485 5140
3679.2170000000001 5160 487 5160
3694.4850000000001 5180 489 5180
3709.7739999999999 5200 492 5200
3725.1529999999998 5220 494 5220
3740.5250000000001 5240 496 5240
3755.8829999999998 5260 499 5260
3771.3600000000001 5280 501 5280
3786.7910000000002 5300 503 5300
3802.1660000000002 5320 506 5320
3817.5390000000002 5340 508 5340
3832.9769999999999 5360 511 5360
3848.5610000000001 5380 513 5380
3864.029 5400 515 5400
3879.4940000000001 5420 518 5420
3894.9589999999998 5440 520 5440
3910.567 5460 523 5460
3926.0770000000002 5480 525 5480
3941.5880000000002 5500 528 5500
3957.078 5520 530 5520
