reward maximum_reward best_actions total_actions
12.542 17.5 0 25
30.068999999999999 35 25 50
44.932000000000002 52.5 37 75
59.969000000000001 70 50 100
75.197000000000003 87.5 63 125
90.090000000000003 105 75 150
104.678 122.5 85 175
119.55800000000001 140 97 200
134.08500000000001 157.5 108 225
148.464 175 117 250
163.08000000000001 192.5 128 275
178.00700000000001 210 139 300
192.88200000000001 227.5 151 325
207.399 245 161 350
222.202 262.5 172 375
237.08099999999999 280 183 400
251.88200000000001 297.5 195 425
266.72199999999998 315 207 450
281.59199999999998 332.5 219 475
296.48000000000002 350 230 500
311.37200000000001 367.5 243 525
326.245 385 255 550
341.25999999999999 402.5 268 575
356.10599999999999 420 280 600
371.06200000000001 437.5 292 625
386.005 455 304 650
400.95699999999999 472.5 317 675
416.089 490 330 700
431.089 507.5 343 725
446.24900000000002 525 356 750
461.35300000000001 542.5 369 775
476.59399999999999 560 382 800
491.71899999999999 577.5 396 825
506.93700000000001 595 409 850
522.17899999999997 612.5 423 875
537.51300000000003 630 437 900
552.58500000000004 647.5 451 925
567.64999999999998 665 465 950
582.89300000000003 682.5 479 975
598.19799999999998 700 493 1000
613.65599999999995 717.5 507 1025
628.96000000000004 735 521 1050
644.29300000000001 752.5 535 1075
659.45500000000004 770 549 1100
674.61000000000001 787.5 563 1125
689.85000000000002 805 577 1150
705.274 822.5 592 1175
720.64499999999998 840 606 1200
736.06700000000001 857.5 620 1225
751.55399999999997 875 635 1250
766.91399999999999 892.5 649 1275
782.40700000000004 910 664 1300
797.76499999999999 927.5 679 1325
813.35199999999998 945 694 1350
828.923 962.5 709 1375
844.41399999999999 980 724 1400
859.87599999999998 997.5 739 1425
875.43499999999995 1015 754 1450
891.06299999999999 1032.5 769 1475
906.572 1050 784 1500
922.06100000000004 1067.5 799 1525
937.76400000000001 1085 815 1550
953.35799999999995 1102.5 830 1575
968.96900000000005 1120 846 1600
984.65499999999997 1137.5 862 1625
1000.336 1155 877 1650
1015.936 1172.5 893 1675
1031.5999999999999 1190 909 1700
1047.2840000000001 1207.5 925 1725
1062.8779999999999 1225 940 1750
1078.606 1242.5 956 1775
1094.1800000000001 1260 973 1800
1109.8340000000001 1277.5 988 1825
1125.5619999999999 1295 1004 1850
1141.223 1312.5 1020 1875
1157.0540000000001 1330 1036 1900
1173.009 1347.5 1053 1925
1188.8209999999999 1365 1069 1950
1204.452 1382.5 1086 1975
1220.1379999999999 1400 1102 2000
1236.0160000000001 1417.5 1119 2025
1251.6769999999999 1435 1135 2050
1267.4490000000001 1452.5 1151 2075
1283.4169999999999 1470 1168 2100
1299.2850000000001 1487.5 1185 2125
1315.046 1505 1201 2150
1330.9870000000001 1522.5 1218 2175
1346.913 1540 1234 2200
1362.643 1557.5 1251 2225
1378.5630000000001 1575 1268 2250
1394.421 1592.5 1285 2275
1410.172 1610 1301 2300
1426.098 1627.5 1318 2325
1441.9459999999999 1645 1335 2350
1457.9169999999999 1662.5 1352 2375
1473.6679999999999 1680 1369 2400
1489.586 1697.5 1386 2425
1505.588 1715 1403 2450
1521.5909999999999 1732.5 1420 2475
1537.498 1750 1438 2500
1553.354 1767.5 1454 2525
1569.3979999999999 1785 1472 2550
1585.4659999999999 1802.5 1489 2575
1601.354 1820 1506 2600
1617.2190000000001 1837.5 1523 2625
1633.127 1855 1540 2650
1649.096 1872.5 1557 2675
1664.9200000000001 1890 1575 2700
1680.704 1907.5 1592 2725
1696.682 1925 1609 2750
1712.6110000000001 1942.5 1626 2775
1728.415 1960 1644 2800
1744.403 1977.5 1661 2825
1760.2919999999999 1995 1679 2850
1776.271 2012.5 1697 2875
1792.425 2030 1714 2900
1808.441 2047.5 1732 2925
1824.5250000000001 2065 1750 2950
1840.662 2082.5 1768 2975
1856.6959999999999 2100 1786 3000
1872.847 2117.5 1804 3025
1889.02 2135 1822 3050
1905.02 2152.5 1840 3075
1921.1949999999999 2170 1858 3100
1937.4159999999999 2187.5 1876 3125
1953.4680000000001 2205 1895 3150
1969.3910000000001 2222.5 1913 3175
1985.6199999999999 2240 1931 3200
2001.694 2257.5 1949 3225
2017.777 2275 1967 3250
2033.989 2292.5 1985 3275
2050.1770000000001 2310 2004 3300
2066.2539999999999 2327.5 2022 3325
2082.4400000000001 2345 2040 3350
2098.6390000000001 2362.5 2059 3375
