reward maximum_reward best_actions total_actions
4.9790000000000001 7 0 10
11.994 14 10 20
18.021999999999998 21 15 30
24.268999999999998 28 21 40
30.399999999999999 35 26 50
36.539999999999999 42 32 60
42.551000000000002 49 37 70
48.649999999999999 56 42 80
54.652999999999999 63 47 90
60.545999999999999 70 52 100
66.597999999999999 77 56 110
72.616 84 62 120
78.647999999999996 91 67 130
84.599000000000004 98 72 140
90.661000000000001 105 77 150
96.643000000000001 112 82 160
102.78700000000001 119 87 170
108.789 126 92 180
114.86199999999999 133 98 190
120.884 140 103 200
126.89 147 108 210
132.99000000000001 154 114 220
139.096 161 119 230
145.16399999999999 168 124 240
151.24700000000001 175 130 250
157.358 182 135 260
163.517 189 140 270
169.554 196 146 280
175.67699999999999 203 152 290
181.80500000000001 210 157 300
188.05199999999999 217 163 310
194.24199999999999 224 169 320
200.36500000000001 231 175 330
206.46600000000001 238 180 340
212.63800000000001 245 186 350
218.91200000000001 252 192 360
225.09800000000001 259 198 370
231.29300000000001 266 204 380
237.55699999999999 273 210 390
243.80500000000001 280 216 400
250.02000000000001 287 222 410
256.23000000000002 294 228 420
262.36900000000003 301 234 430
268.5 308 240 440
274.65800000000002 315 246 450
280.86799999999999 322 252 460
287.04500000000002 329 258 470
293.23399999999998 336 264 480
299.41500000000002 343 270 490
305.66300000000001 350 276 500
311.899 357 283 510
318.16000000000003 364 289 520
324.46600000000001 371 295 530
330.82499999999999 378 302 540
337.06900000000002 385 308 550
343.35500000000002 392 315 560
349.61500000000001 399 321 570
355.89699999999999 406 327 580
362.16899999999998 413 334 590
368.33300000000003 420 340 600
374.60399999999998 427 347 610
380.911 434 353 620
387.27699999999999 441 360 630
393.59699999999998 448 366 640
400.00900000000001 455 373 650
406.42099999999999 462 380 660
412.76999999999998 469 386 670
419.09699999999998 476 393 680
425.52300000000002 483 400 690
431.863 490 407 700
438.197 497 413 710
444.51900000000001 504 420 720
450.86200000000002 511 427 730
457.18400000000003 518 434 740
463.60599999999999 525 441 750
