reward maximum_reward best_actions total_actions
5.056 7 0 10
12.022 14 10 20
17.707000000000001 21 13 30
24.216999999999999 28 21 40
30.350999999999999 35 26 50
36.786999999999999 42 33 60
42.677 49 38 70
49.008000000000003 56 44 80
55.162999999999997 63 51 90
61.463000000000001 70 57 100
67.488 77 63 110
73.911000000000001 84 70 120
80.183000000000007 91 76 130
86.472999999999999 98 83 140
92.704999999999998 105 89 150
98.992999999999995 112 95 160
105.27500000000001 119 101 170
111.66800000000001 126 108 180
117.95999999999999 133 115 190
124.40300000000001 140 122 200
130.715 147 128 210
137.005 154 135 220
143.208 161 141 230
149.56800000000001 168 148 240
155.87 175 154 250
162.29900000000001 182 161 260
168.58500000000001 189 168 270
174.97800000000001 196 175 280
181.38300000000001 203 182 290
187.84200000000001 210 189 300
194.155 217 196 310
200.54499999999999 224 203 320
206.911 231 210 330
213.31399999999999 238 216 340
219.65600000000001 245 223 350
225.97900000000001 252 230 360
232.39400000000001 259 237 370
238.75999999999999 266 244 380
245.19900000000001 273 251 390
251.625 280 258 400
258.05000000000001 287 265 410
264.488 294 272 420
270.928 301 279 430
277.358 308 286 440
283.75400000000002 315 293 450
290.16699999999997 322 301 460
296.56 329 308 470
302.90699999999998 336 315 480
309.27199999999999 343 322 490
315.65699999999998 350 329 500
322.08499999999998 357 336 510
328.483 364 343 520
334.94499999999999 371 350 530
341.363 378 358 540
347.81200000000001 385 365 550
354.267 392 372 560
360.69400000000002 399 379 570
367.19 406 387 580
373.64600000000002 413 394 590
380.10599999999999 420 401 600
386.50400000000002 427 408 610
392.86500000000001 434 416 620
399.28300000000002 441 423 630
405.77699999999999 448 431 640
412.21499999999997 455 438 650
418.67500000000001 462 445 660
425.22800000000001 469 453 670
431.68700000000001 476 460 680
438.24299999999999 483 468 690
444.78300000000002 490 475 700
451.26299999999998 497 482 710
457.67700000000002 504 490 720
464.19400000000002 511 497 730
470.71800000000002 518 505 740
477.20400000000001 525 512 750
483.68700000000001 532 519 760
490.20999999999998 539 527 770
496.71499999999997 546 534 780
503.32999999999998 553 542 790
509.846 560 549 800
516.35400000000004 567 557 810
522.78700000000003 574 564 820
529.34299999999996 581 572 830
535.93899999999996 588 580 840
542.44799999999998 595 587 850
548.93299999999999 602 595 860
555.47400000000005 609 603 870
561.95000000000005 616 610 880
568.46799999999996 623 618 890
574.96799999999996 630 625 900
581.45699999999999 637 633 910
587.94600000000003 644 641 920
594.44100000000003 651 648 930
601.02099999999996 658 656 940
607.62900000000002 665 663 950
614.21000000000004 672 671 960
620.71000000000004 679 679 970
627.31200000000001 686 687 980
633.85000000000002 693 694 990
640.32500000000005 700 702 1000
646.80799999999999 707 710 1010
653.29700000000003 714 717 1020
659.81500000000005 721 725 1030
666.39099999999996 728 733 1040
672.90899999999999 735 741 1050
679.45899999999995 742 749 1060
686.04399999999998 749 756 1070
692.58600000000001 756 764 1080
699.12599999999998 763 772 1090
705.601 770 780 1100
712.12800000000004 777 787 1110
718.74099999999999 784 795 1120
725.28700000000003 791 803 1130
731.81100000000004 798 811 1140
738.34699999999998 805 819 1150
744.86599999999999 812 826 1160
751.54700000000003 819 834 1170
758.14800000000002 826 842 1180
764.68600000000004 833 850 1190
771.21699999999998 840 858 1200
777.822 847 866 1210
784.36500000000001 854 873 1220
790.97199999999998 861 881 1230
797.53099999999995 868 889 1240
804.14099999999996 875 897 1250
810.803 882 905 1260
817.32399999999996 889 913 1270
823.87800000000004 896 921 1280
830.51499999999999 903 929 1290
837.17999999999995 910 937 1300
843.726 917 945 1310
850.31899999999996 924 953 1320
856.96000000000004 931 961 1330
863.53200000000004 938 968 1340
870.07399999999996 945 976 1350
876.69799999999998 952 984 1360
883.29200000000003 959 992 1370
889.89700000000005 966 1000 1380
896.44100000000003 973 1008 1390
903.03499999999997 980 1016 1400
909.65700000000004 987 1024 1410
916.14599999999996 994 1032 1420
922.72000000000003 1001 1040 1430
929.303 1008 1048 1440
935.88699999999994 1015 1056 1450
942.47500000000002 1022 1064 1460
949.08399999999995 1029 1072 1470
955.75300000000004 1036 1080 1480
962.36000000000001 1043 1088 1490
968.93499999999995 1050 1096 1500
975.46000000000004 1057 1104 1510
982.09900000000005 1064 1112 1520
988.69100000000003 1071 1120 1530
995.29399999999998 1078 1128 1540
1001.908 1085 1136 1550
1008.491 1092 1144 1560
1015.172 1099 1152 1570
1021.729 1106 1160 1580
1028.423 1113 1168 1590
1035.0419999999999 1120 1176 1600
1041.6690000000001 1127 1184 1610
1048.2339999999999 1134 1192 1620
1054.857 1141 1200 1630
1061.4090000000001 1148 1208 1640
1068.104 1155 1216 1650
1074.788 1162 1225 1660
1081.4169999999999 1169 1233 1670
1088.0550000000001 1176 1241 1680
1094.701 1183 1249 1690
1101.3630000000001 1190 1257 1700
1107.9359999999999 1197 1265 1710
1114.559 1204 1273 1720
1121.127 1211 1281 1730
1127.75 1218 1290 1740
1134.415 1225 1298 1750
1141.097 1232 1306 1760
1147.7670000000001 1239 1314 1770
1154.3900000000001 1246 1322 1780
1161.0920000000001 1253 1331 1790
1167.7670000000001 1260 1339 1800
1174.396 1267 1347 1810
1181.104 1274 1355 1820
1187.7080000000001 1281 1363 1830
1194.4010000000001 1288 1372 1840
1201.0450000000001 1295 1380 1850
1207.577 1302 1388 1860
1214.2159999999999 1309 1396 1870
1220.8489999999999 1316 1404 1880
1227.499 1323 1413 1890
1234.153 1330 1421 1900
1240.828 1337 1429 1910
1247.5229999999999 1344 1437 1920
1254.1400000000001 1351 1446 1930
1260.7819999999999 1358 1454 1940
1267.3989999999999 1365 1462 1950
1274.056 1372 1470 1960
1280.809 1379 1479 1970
1287.4169999999999 1386 1487 1980
1294.03 1393 1495 1990
1300.6669999999999 1400 1504 2000
1307.3420000000001 1407 1512 2010
1313.9770000000001 1414 1520 2020
1320.5920000000001 1421 1528 2030
1327.3109999999999 1428 1537 2040
1333.9449999999999 1435 1545 2050
1340.6300000000001 1442 1553 2060
1347.2439999999999 1449 1561 2070
1353.8630000000001 1456 1570 2080
1360.5119999999999 1463 1578 2090
1367.212 1470 1586 2100
1373.8630000000001 1477 1595 2110
1380.373 1484 1603 2120
1387.0709999999999 1491 1611 2130
1393.704 1498 1620 2140
1400.3330000000001 1505 1628 2150
1407.0519999999999 1512 1636 2160
1413.7260000000001 1519 1645 2170
1420.453 1526 1653 2180
1427.0650000000001 1533 1661 2190
1433.635 1540 1670 2200
1440.2909999999999 1547 1678 2210
1446.867 1554 1686 2220
1453.5360000000001 1561 1695 2230
1460.152 1568 1703 2240
1466.8599999999999 1575 1712 2250
1473.5050000000001 1582 1720 2260
1480.0899999999999 1589 1728 2270
1486.848 1596 1737 2280
1493.588 1603 1745 2290
1500.317 1610 1754 2300
1506.9559999999999 1617 1762 2310
1513.5650000000001 1624 1770 2320
1520.2449999999999 1631 1779 2330
1526.864 1638 1787 2340
1533.558 1645 1796 2350
1540.223 1652 1804 2360
1546.865 1659 1812 2370
1553.595 1666 1821 2380
1560.29 1673 1829 2390
1566.877 1680 1837 2400
1573.566 1687 1846 2410
1580.2260000000001 1694 1854 2420
1586.9200000000001 1701 1862 2430
1593.6089999999999 1708 1871 2440
1600.4000000000001 1715 1879 2450
1607.192 1722 1888 2460
1613.8430000000001 1729 1896 2470
1620.518 1736 1905 2480
1627.248 1743 1913 2490
1633.9369999999999 1750 1921 2500
1640.663 1757 1930 2510
1647.2719999999999 1764 1938 2520
1653.914 1771 1947 2530
1660.627 1778 1955 2540
1667.2819999999999 1785 1964 2550
1673.932 1792 1972 2560
1680.626 1799 1980 2570
1687.3440000000001 1806 1989 2580
1694.0029999999999 1813 1997 2590
1700.701 1820 2006 2600
1707.4690000000001 1827 2014 2610
1714.1769999999999 1834 2023 2620
1720.866 1841 2031 2630
1727.5640000000001 1848 2040 2640
1734.1800000000001 1855 2048 2650
1740.818 1862 2056 2660
1747.575 1869 2065 2670
1754.2180000000001 1876 2073 2680
1760.992 1883 2082 2690
1767.739 1890 2091 2700
1774.501 1897 2099 2710
1781.1659999999999 1904 2107 2720
1787.9380000000001 1911 2116 2730
1794.674 1918 2125 2740
1801.3879999999999 1925 2133 2750
1808.0940000000001 1932 2142 2760
1814.7929999999999 1939 2150 2770
1821.615 1946 2158 2780
1828.268 1953 2167 2790
1835.0319999999999 1960 2176 2800
1841.886 1967 2184 2810
1848.585 1974 2193 2820
1855.221 1981 2201 2830
1861.8800000000001 1988 2210 2840
1868.5350000000001 1995 2218 2850
1875.2090000000001 2002 2227 2860
1881.867 2009 2235 2870
1888.509 2016 2244 2880
1895.136 2023 2252 2890
1901.806 2030 2261 2900
1908.576 2037 2269 2910
1915.252 2044 2278 2920
1921.943 2051 2287 2930
1928.597 2058 2295 2940
1935.249 2065 2304 2950
1941.8920000000001 2072 2312 2960
1948.75 2079 2321 2970
1955.443 2086 2329 2980
1962.1320000000001 2093 2338 2990
1968.8620000000001 2100 2346 3000
1975.6030000000001 2107 2355 3010
1982.3219999999999 2114 2363 3020
1989.048 2121 2372 3030
1995.7380000000001 2128 2381 3040
2002.47 2135 2389 3050
2009.1700000000001 2142 2398 3060
2015.9400000000001 2149 2406 3070
2022.6949999999999 2156 2415 3080
2029.454 2163 2424 3090
2036.2059999999999 2170 2432 3100
2042.943 2177 2441 3110
2049.683 2184 2449 3120
2056.431 2191 2458 3130
2063.1579999999999 2198 2467 3140
2069.9189999999999 2205 2475 3150
2076.5920000000001 2212 2484 3160
2083.2710000000002 2219 2492 3170
2090.0599999999999 2226 2501 3180
2096.7950000000001 2233 2509 3190
2103.4760000000001 2240 2518 3200
2110.1239999999998 2247 2527 3210
2116.8789999999999 2254 2535 3220
2123.6089999999999 2261 2544 3230
2130.4360000000001 2268 2553 3240
2137.2020000000002 2275 2561 3250
2143.8809999999999 2282 2570 3260
2150.6689999999999 2289 2579 3270
2157.4670000000001 2296 2587 3280
2164.2260000000001 2303 2596 3290
2170.9839999999999 2310 2604 3300
2177.7080000000001 2317 2613 3310
2184.3939999999998 2324 2622 3320
2191.1260000000002 2331 2630 3330
2197.8969999999999 2338 2639 3340
2204.6019999999999 2345 2648 3350
2211.2739999999999 2352 2656 3360
2218.0070000000001 2359 2665 3370
2224.7860000000001 2366 2674 3380
2231.5259999999998 2373 2682 3390
2238.3290000000002 2380 2691 3400
2245.1129999999998 2387 2700 3410
2251.808 2394 2709 3420
2258.52 2401 2717 3430
2265.3470000000002 2408 2726 3440
2272.0479999999998 2415 2735 3450
2278.79 2422 2743 3460
2285.4870000000001 2429 2752 3470
2292.1599999999999 2436 2761 3480
2298.8310000000001 2443 2769 3490
2305.6410000000001 2450 2778 3500
2312.2849999999999 2457 2787 3510
2319.0459999999998 2464 2795 3520
2325.8240000000001 2471 2804 3530
2332.6210000000001 2478 2813 3540
2339.3290000000002 2485 2821 3550
2346.0770000000002 2492 2830 3560
2352.7820000000002 2499 2839 3570
2359.5500000000002 2506 2848 3580
2366.375 2513 2856 3590
2373.172 2520 2865 3600
2380.027 2527 2874 3610
2386.7649999999999 2534 2882 3620
2393.5410000000002 2541 2891 3630
2400.2919999999999 2548 2900 3640
2406.9580000000001 2555 2909 3650
2413.6999999999998 2562 2918 3660
2420.3690000000001 2569 2926 3670
2427.1060000000002 2576 2935 3680
2433.893 2583 2944 3690
2440.636 2590 2952 3700
2447.3989999999999 2597 2961 3710
2454.0709999999999 2604 2970 3720
2460.855 2611 2979 3730
2467.6370000000002 2618 2987 3740
2474.29 2625 2996 3750
2481.0920000000001 2632 3005 3760
2487.8910000000001 2639 3014 3770
2494.6019999999999 2646 3022 3780
2501.3899999999999 2653 3031 3790
2508.0590000000002 2660 3040 3800
2514.8739999999998 2667 3049 3810
2521.663 2674 3057 3820
2528.3609999999999 2681 3066 3830
2535.1280000000002 2688 3075 3840
2541.848 2695 3084 3850
2548.6350000000002 2702 3092 3860
2555.3800000000001 2709 3101 3870
2562.134 2716 3110 3880
2568.7750000000001 2723 3119 3890
2575.5729999999999 2730 3128 3900
2582.2939999999999 2737 3136 3910
2589.0129999999999 2744 3145 3920
2595.7649999999999 2751 3154 3930
2602.433 2758 3163 3940
2609.1570000000002 2765 3171 3950
2615.8960000000002 2772 3180 3960
2622.712 2779 3189 3970
2629.473 2786 3198 3980
2636.279 2793 3207 3990
2643.0419999999999 2800 3215 4000
2649.8150000000001 2807 3224 4010
2656.5700000000002 2814 3233 4020
2663.3040000000001 2821 3242 4030
2670.0140000000001 2828 3251 4040
2676.7420000000002 2835 3260 4050
2683.5830000000001 2842 3268 4060
2690.317 2849 3277 4070
2697.0599999999999 2856 3286 4080
2703.8159999999998 2863 3295 4090
2710.556 2870 3304 4100
2717.3110000000001 2877 3313 4110
2724.0549999999998 2884 3321 4120
2730.7640000000001 2891 3330 4130
2737.5050000000001 2898 3339 4140
2744.2469999999998 2905 3348 4150
2751.0810000000001 2912 3357 4160
2757.7829999999999 2919 3365 4170
2764.6129999999998 2926 3374 4180
2771.3670000000002 2933 3383 4190
2778.1129999999998 2940 3392 4200
2784.866 2947 3401 4210
2791.578 2954 3410 4220
2798.4340000000002 2961 3418 4230
2805.1619999999998 2968 3427 4240
2811.8890000000001 2975 3436 4250
2818.7109999999998 2982 3445 4260
2825.4279999999999 2989 3454 4270
2832.145 2996 3463 4280
2838.9340000000002 3003 3471 4290
2845.683 3010 3480 4300
2852.4569999999999 3017 3489 4310
2859.1750000000002 3024 3498 4320
2865.9340000000002 3031 3507 4330
2872.6509999999998 3038 3516 4340
2879.4479999999999 3045 3525 4350
2886.1900000000001 3052 3533 4360
2893.018 3059 3542 4370
2899.7440000000001 3066 3551 4380
2906.4850000000001 3073 3560 4390
2913.239 3080 3569 4400
2920.0520000000001 3087 3578 4410
2926.7310000000002 3094 3587 4420
2933.5500000000002 3101 3596 4430
2940.3670000000002 3108 3604 4440
2947.2179999999998 3115 3613 4450
2953.9290000000001 3122 3622 4460
2960.7020000000002 3129 3631 4470
2967.4639999999999 3136 3640 4480
2974.23 3143 3649 4490
2981.0659999999998 3150 3657 4500
2987.799 3157 3666 4510
2994.5729999999999 3164 3675 4520
3001.3980000000001 3171 3684 4530
3008.2399999999998 3178 3693 4540
